Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1217,90,1,68.0,8930,2,0.0,5,4,4,5,3,6,1,7,3,7,6,5,1978,1978,5,7,3,3,2.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,3,1,5.0,584,0,1902,0,0,2,0,4,2,3,8,0,0.0,6.0,1978.0,2.0,2,539,3,0,0,0,0,0,0,0.0,0.0,0.0,0,4,2010,10,6,112000
1218,20,6,72.0,8640,2,0.0,5,4,4,5,3,4,7,7,5,8,8,5,2009,2009,5,7,12,12,1.0,72.0,4,3,4,5.0,4.0,3.0,7.0,936,2.0,0,364,1300,5,5,1,5.0,0,0,1314,1,0,2,0,3,1,4,8,0,0.0,6.0,2009.0,3.0,2,552,3,135,112,0,0,0,0,0.0,0.0,0.0,0,9,2009,7,1,229456
1219,50,1,52.0,6240,2,0.0,5,4,4,5,3,22,7,7,5,7,4,5,1947,1950,5,7,17,17,2.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,4,2,5.0,240,0,912,0,0,1,0,2,1,3,8,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2006,10,6,80500
1220,160,1,21.0,1680,2,0.0,5,4,4,5,3,23,7,7,1,5,6,5,1971,1971,5,7,12,12,4.0,236.0,3,3,5,4.0,4.0,2.0,2.0,0,2.0,0,672,672,5,3,1,5.0,546,0,1218,0,0,1,1,3,1,3,8,0,0.0,0.0,0.0,0.0,0,0,1,201,0,0,0,0,0,0.0,0.0,0.0,0,4,2006,10,5,91500
1221,20,3,66.0,7800,2,0.0,4,4,4,5,3,13,7,7,5,8,5,5,1964,1964,5,7,2,2,2.0,0.0,3,3,5,4.0,4.0,2.0,4.0,312,3.0,600,0,912,5,3,1,5.0,0,0,912,0,0,1,0,2,1,3,8,0,0.0,6.0,1964.0,2.0,1,288,3,0,0,0,0,0,0,0.0,0.0,0.0,0,11,2006,10,5,115000
1222,20,3,55.0,8250,2,0.0,5,4,4,5,3,6,8,7,5,8,5,5,1968,1968,3,7,11,11,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,250,3.0,492,210,952,5,5,1,5.0,0,0,1211,0,0,1,0,3,1,3,8,1,4.0,6.0,1968.0,2.0,1,322,3,0,63,0,0,0,0,0.0,0.0,0.0,0,8,2008,10,6,134000
1223,50,3,78.0,10496,2,0.0,5,4,4,5,3,13,9,7,5,7,6,6,1949,1950,5,7,2,2,4.0,320.0,3,3,5,4.0,4.0,3.0,4.0,196,2.0,0,844,1040,5,5,1,5.0,678,0,1846,0,0,2,0,3,1,3,8,1,5.0,6.0,1949.0,2.0,1,315,3,0,0,0,0,0,0,0.0,3.0,0.0,0,1,2007,10,6,143000
1224,20,3,89.0,10680,2,0.0,5,4,4,5,3,13,7,7,5,8,5,3,1951,1951,3,7,2,2,4.0,44.0,3,3,5,4.0,3.0,2.0,3.0,756,2.0,0,1380,2136,5,3,2,4.0,0,0,2136,0,0,2,0,4,1,3,5,0,0.0,2.0,1951.0,2.0,2,528,3,0,30,0,0,0,0,0.0,4.0,0.0,0,10,2006,10,6,137900
1225,60,3,60.0,15384,2,0.0,4,4,4,5,3,17,5,7,5,5,7,5,2004,2005,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,4.0,7.0,724,2.0,0,64,788,5,5,1,5.0,702,0,1490,1,0,2,1,3,1,4,8,1,5.0,6.0,2004.0,4.0,2,388,3,100,75,0,0,0,0,0.0,0.0,0.0,0,2,2008,10,6,184000
1226,80,3,65.0,10482,2,0.0,5,4,4,5,3,13,7,7,5,1,6,8,1958,1958,3,7,3,3,4.0,63.0,3,4,5,4.0,4.0,4.0,7.0,507,2.0,0,81,588,5,5,1,5.0,0,0,1138,0,1,1,0,3,1,3,8,0,0.0,6.0,1958.0,3.0,1,264,3,224,0,0,0,0,0,0.0,2.0,0.0,0,6,2007,10,6,145000
1227,60,3,86.0,14598,2,0.0,4,4,4,3,3,4,8,7,5,5,6,5,2007,2007,5,7,3,3,1.0,74.0,4,3,4,5.0,4.0,3.0,2.0,0,2.0,0,894,894,5,5,1,5.0,1039,0,1933,0,0,2,1,4,1,4,8,1,5.0,4.0,2007.0,4.0,3,668,3,100,18,0,0,0,0,0.0,0.0,0.0,0,1,2008,10,6,214000
1228,20,3,72.0,8872,2,0.0,5,4,4,4,3,13,7,7,5,8,5,8,1965,2008,5,7,3,3,4.0,300.0,3,3,5,4.0,4.0,2.0,6.0,595,2.0,0,317,912,5,5,1,5.0,0,0,912,1,0,1,0,2,1,4,8,0,0.0,2.0,1992.0,2.0,2,576,3,0,240,0,0,0,0,0.0,0.0,0.0,0,12,2008,10,6,147000
1229,120,3,65.0,8769,2,0.0,5,4,4,4,3,10,7,7,2,8,9,5,2008,2008,3,7,9,9,4.0,766.0,5,3,4,6.0,4.0,2.0,7.0,1540,2.0,0,162,1702,5,5,1,5.0,0,0,1702,1,0,1,1,1,1,5,8,1,5.0,6.0,2008.0,4.0,3,1052,3,0,72,0,0,224,0,0.0,0.0,0.0,0,10,2008,7,1,367294
1230,80,3,70.0,7910,2,0.0,5,4,4,5,3,13,7,7,5,1,5,5,1960,1960,3,7,14,11,2.0,0.0,3,3,5,4.0,4.0,2.0,6.0,666,2.0,0,409,1075,5,4,1,5.0,0,0,1507,0,0,2,0,4,1,3,4,0,0.0,5.0,1960.0,2.0,1,404,3,0,0,0,0,0,0,0.0,3.0,0.0,0,8,2008,10,6,127000
1231,90,3,0.0,18890,2,0.0,4,4,4,5,3,6,8,1,3,7,5,5,1977,1977,1,7,7,7,2.0,1.0,3,3,5,5.0,4.0,2.0,7.0,498,4.0,211,652,1361,5,5,1,5.0,1259,0,2620,0,0,2,2,4,2,3,8,1,4.0,4.0,1977.0,3.0,2,600,1,155,24,145,0,0,0,0.0,0.0,5.0,8300,8,2007,10,6,190000
1232,90,3,70.0,7728,2,0.0,5,4,4,5,3,13,7,7,3,1,5,6,1962,1962,3,7,2,2,4.0,120.0,3,3,5,4.0,4.0,4.0,6.0,803,2.0,0,303,1106,5,3,1,5.0,0,0,1190,1,0,1,0,3,1,3,8,0,0.0,6.0,1962.0,2.0,2,540,3,0,18,0,0,0,0,0.0,3.0,0.0,0,5,2006,10,6,132500
1233,90,3,70.0,9842,2,0.0,5,4,4,2,3,13,7,7,3,8,4,5,1962,1962,5,7,11,11,2.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,3,1,5.0,0,0,1224,0,0,2,0,2,2,3,8,0,0.0,3.0,1962.0,2.0,2,462,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2007,10,6,101800
1234,20,3,0.0,12160,2,0.0,4,4,4,5,3,13,7,7,5,8,5,5,1959,1959,3,7,7,7,4.0,180.0,3,3,5,4.0,4.0,2.0,4.0,1000,2.0,0,188,1188,5,2,1,5.0,0,0,1188,1,0,1,0,3,1,3,8,0,0.0,6.0,1959.0,3.0,2,531,3,0,0,0,0,0,0,0.0,4.0,0.0,0,5,2010,6,5,142000
1235,70,4,55.0,8525,2,0.0,5,3,4,5,3,7,7,7,5,5,5,6,1911,1950,5,7,9,9,2.0,0.0,3,3,4,4.0,4.0,4.0,2.0,0,2.0,0,940,940,5,3,2,4.0,940,0,1964,0,0,1,1,4,1,3,8,0,0.0,0.0,0.0,0.0,0,0,1,0,192,0,0,0,0,0.0,0.0,0.0,0,11,2008,10,5,130000
1236,70,3,96.0,13132,2,0.0,5,4,4,5,3,19,7,7,5,5,5,5,1914,1950,5,7,2,2,2.0,0.0,3,3,6,5.0,4.0,3.0,2.0,0,2.0,0,747,747,5,4,1,3.0,892,0,1784,0,0,1,1,4,1,3,8,0,0.0,2.0,1914.0,2.0,1,180,1,203,40,0,0,0,0,0.0,0.0,0.0,0,7,2006,10,6,138887
1237,160,3,36.0,2628,2,0.0,5,4,4,5,3,10,7,7,1,5,7,5,2003,2003,5,7,3,1,1.0,106.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,764,764,5,5,1,5.0,862,0,1626,0,0,2,1,2,1,4,8,0,0.0,4.0,2003.0,3.0,2,474,3,0,27,0,0,0,0,0.0,0.0,0.0,0,6,2010,10,6,175500
1238,60,3,41.0,12393,2,0.0,3,4,4,2,3,20,7,7,5,5,7,5,2004,2005,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,847,847,5,5,1,5.0,1101,0,1948,0,0,2,1,4,1,4,8,1,5.0,4.0,2004.0,4.0,2,434,3,100,48,0,0,0,0,0.0,0.0,0.0,0,9,2006,10,6,195000
1239,20,3,63.0,13072,2,0.0,5,4,4,5,3,5,1,7,5,8,6,5,2005,2005,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,1141,1141,5,5,1,5.0,0,0,1141,0,0,1,1,3,1,3,8,0,0.0,2.0,2005.0,2.0,2,484,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2006,10,5,142500
1240,20,3,64.0,9037,2,0.0,4,2,4,5,3,2,7,7,5,8,8,5,2006,2006,3,7,3,3,4.0,32.0,4,3,4,5.0,4.0,4.0,7.0,428,2.0,0,1048,1476,5,5,1,5.0,0,0,1484,0,0,2,0,2,1,5,8,1,5.0,6.0,2006.0,3.0,2,472,3,120,33,0,0,0,0,0.0,0.0,0.0,0,12,2007,10,6,265900
1241,60,3,65.0,8158,2,0.0,5,4,4,5,3,20,7,7,5,5,7,5,2003,2003,5,7,3,3,4.0,252.0,4,3,4,5.0,4.0,2.0,7.0,550,2.0,0,334,884,5,5,1,5.0,884,0,1768,1,0,2,1,3,1,4,8,0,0.0,6.0,2003.0,3.0,2,543,3,0,63,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,224900
1242,20,3,83.0,9849,2,0.0,5,4,4,5,3,4,7,7,5,8,7,6,2007,2007,3,7,3,3,1.0,0.0,4,3,4,5.0,4.0,4.0,2.0,0,2.0,0,1689,1689,5,5,1,5.0,0,0,1689,0,0,2,0,3,1,4,8,0,0.0,6.0,2007.0,3.0,3,954,3,0,56,0,0,0,0,0.0,0.0,0.0,0,6,2007,7,1,248328
1243,85,3,85.0,10625,2,0.0,5,4,4,5,3,9,7,7,5,2,7,6,1974,1974,5,7,7,7,4.0,81.0,3,3,5,5.0,4.0,5.0,7.0,885,3.0,168,0,1053,5,3,1,5.0,0,0,1173,1,0,2,0,3,1,4,8,2,4.0,6.0,1974.0,3.0,2,528,3,0,120,0,0,0,0,0.0,4.0,0.0,0,1,2010,10,2,170000
1244,20,3,107.0,13891,2,0.0,5,4,4,5,3,10,7,7,5,8,10,5,2006,2006,5,7,3,3,0.0,0.0,5,3,4,6.0,5.0,5.0,7.0,1386,2.0,0,690,2076,5,5,1,5.0,0,0,2076,1,0,2,1,2,1,5,8,1,5.0,6.0,2006.0,4.0,3,850,3,216,229,0,0,0,0,0.0,0.0,0.0,0,9,2006,7,1,465000
1245,70,3,0.0,11435,2,0.0,4,2,4,4,2,19,7,7,5,5,8,7,1929,1950,5,7,14,4,2.0,0.0,3,3,4,5.0,4.0,2.0,2.0,0,2.0,0,792,792,5,2,1,5.0,725,0,1517,0,0,1,0,3,1,4,8,2,5.0,2.0,1931.0,2.0,2,400,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2006,10,6,230000
1246,80,3,78.0,12090,2,0.0,5,4,4,5,3,9,7,7,5,1,6,7,1984,2003,3,7,3,3,4.0,74.0,3,3,5,5.0,4.0,2.0,2.0,0,2.0,0,585,585,5,5,1,5.0,728,0,1868,0,0,3,1,3,1,3,8,1,4.0,4.0,1984.0,4.0,2,477,3,268,112,0,0,147,0,0.0,0.0,0.0,0,1,2007,10,5,178000
1247,60,6,65.0,8125,2,0.0,5,4,4,5,3,4,7,7,5,5,7,5,2005,2006,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,756,756,5,5,1,5.0,797,0,1553,0,0,2,1,3,1,4,8,0,0.0,6.0,2005.0,3.0,2,615,3,0,45,0,0,0,0,0.0,0.0,0.0,0,3,2006,7,1,186500
1248,80,3,0.0,12328,2,0.0,4,4,4,5,3,14,7,7,5,1,6,5,1976,1976,5,7,11,11,4.0,335.0,3,3,5,4.0,4.0,4.0,7.0,539,2.0,0,473,1012,5,3,1,5.0,0,0,1034,1,0,1,0,3,1,3,8,0,0.0,6.0,1976.0,2.0,3,888,3,0,0,0,0,0,0,0.0,0.0,0.0,0,5,2010,10,6,169900
1249,75,1,60.0,9600,2,3.0,5,4,4,5,3,8,7,7,5,3,6,5,1917,1950,5,7,17,17,2.0,0.0,3,3,6,5.0,4.0,2.0,4.0,319,2.0,0,416,735,2,2,2,5.0,924,0,2058,0,0,1,1,3,1,3,8,1,5.0,2.0,1950.0,2.0,2,396,2,0,0,259,0,0,0,0.0,0.0,0.0,0,4,2008,10,6,129500
1250,20,3,60.0,7200,2,0.0,5,4,4,5,3,13,7,7,5,8,5,7,1950,1950,5,7,9,9,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,534,4.0,96,246,876,5,3,1,5.0,0,0,988,0,0,1,0,3,1,3,8,0,0.0,6.0,1950.0,2.0,1,276,3,0,80,0,0,0,0,0.0,0.0,0.0,0,5,2007,10,6,119000
1251,20,3,93.0,11160,2,0.0,5,4,4,4,3,13,7,7,5,8,7,5,1968,1968,3,7,14,14,2.0,0.0,4,3,5,4.0,4.0,2.0,6.0,1065,2.0,0,1045,2110,5,5,1,5.0,0,0,2110,1,0,2,1,3,1,5,8,2,4.0,6.0,1968.0,4.0,2,522,3,0,0,0,0,0,0,0.0,0.0,0.0,0,4,2010,10,6,244000
1252,120,3,0.0,3136,2,0.0,4,4,4,4,3,10,7,7,2,8,7,5,2003,2003,5,7,3,1,1.0,163.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,1405,1405,5,5,1,5.0,0,0,1405,0,0,2,0,2,1,4,8,1,5.0,6.0,2003.0,3.0,2,478,3,148,36,0,0,0,0,0.0,0.0,0.0,0,3,2006,10,6,171750
1253,20,3,62.0,9858,2,0.0,5,4,4,5,3,14,7,7,5,8,5,6,1968,1968,5,7,11,11,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,510,2.0,0,354,864,5,3,1,5.0,0,0,874,1,0,1,0,3,1,3,8,0,0.0,6.0,1968.0,3.0,1,288,3,33,0,0,0,0,0,0.0,3.0,3.0,600,11,2009,10,6,130000
1254,60,3,0.0,17542,2,0.0,4,4,4,5,3,1,7,7,5,5,7,7,1974,2003,5,7,2,2,2.0,0.0,4,3,5,4.0,4.0,5.0,3.0,125,6.0,1031,36,1192,5,3,1,5.0,651,0,2167,1,0,2,1,3,1,4,8,2,5.0,6.0,1974.0,3.0,2,518,3,220,47,0,0,0,0,0.0,4.0,0.0,0,7,2007,10,6,294000
1255,60,3,60.0,6931,2,0.0,5,4,4,5,3,18,7,7,5,5,7,5,2003,2004,5,7,3,3,1.0,92.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,746,746,5,5,1,5.0,896,0,1656,0,0,2,1,3,1,4,8,1,5.0,4.0,2003.0,4.0,2,397,3,178,128,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,165400
1256,50,1,52.0,6240,2,0.0,5,4,4,5,3,22,7,7,5,7,6,6,1931,1950,5,7,2,2,2.0,0.0,3,3,6,4.0,3.0,2.0,3.0,425,2.0,0,459,884,5,3,1,4.0,408,0,1367,0,0,1,0,3,1,3,8,1,5.0,2.0,1978.0,2.0,1,560,3,0,0,0,0,120,0,0.0,0.0,0.0,0,11,2007,10,6,127500
1257,20,3,91.0,14303,2,0.0,4,4,4,4,3,12,7,7,5,8,8,5,1994,1994,3,7,11,11,4.0,554.0,4,3,4,5.0,4.0,5.0,7.0,1314,2.0,0,672,1986,5,5,1,5.0,0,0,1987,1,0,2,0,2,1,4,8,1,4.0,6.0,1994.0,4.0,2,691,3,262,36,0,0,0,0,0.0,0.0,0.0,0,8,2008,10,6,301500
1258,30,3,56.0,4060,2,0.0,5,4,4,4,3,18,8,7,5,8,5,8,1922,1950,5,7,2,2,2.0,0.0,3,3,4,3.0,4.0,2.0,2.0,0,2.0,0,864,864,5,5,1,5.0,0,0,864,0,0,1,0,2,1,3,8,0,0.0,0.0,0.0,0.0,0,0,3,0,96,0,0,0,0,0.0,0.0,0.0,0,7,2009,10,6,99900
1259,80,3,59.0,9587,2,0.0,4,4,4,5,3,17,7,7,5,1,7,5,2005,2005,5,7,3,3,1.0,182.0,4,3,4,5.0,4.0,5.0,7.0,655,2.0,0,201,856,5,5,1,5.0,0,0,1166,1,0,2,0,2,1,4,8,0,0.0,6.0,2005.0,4.0,2,400,3,212,0,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,190000
1260,20,3,65.0,9750,2,0.0,5,4,4,2,3,13,7,7,5,8,6,8,1969,1969,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,2.0,6.0,602,3.0,438,14,1054,5,4,1,5.0,0,0,1054,1,0,1,1,3,1,3,8,0,0.0,6.0,1969.0,2.0,2,460,3,180,0,0,0,80,0,0.0,0.0,0.0,0,7,2008,10,6,151000
1261,60,3,0.0,24682,2,0.0,2,4,4,3,3,17,5,7,5,5,6,5,1999,1999,5,7,3,3,2.0,0.0,3,3,4,5.0,4.0,2.0,2.0,0,2.0,0,841,841,5,5,1,5.0,783,0,1675,0,0,2,1,3,1,3,8,1,4.0,4.0,1999.0,4.0,2,502,3,0,103,0,0,0,0,0.0,0.0,0.0,0,6,2009,10,6,181000
1262,20,3,80.0,9600,2,0.0,5,4,4,5,3,13,7,7,5,8,5,6,1956,1956,3,7,9,9,2.0,0.0,3,3,5,4.0,4.0,2.0,4.0,504,2.0,0,546,1050,5,4,1,5.0,0,0,1050,0,0,1,0,2,1,3,8,0,0.0,6.0,1956.0,2.0,1,338,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2009,10,6,128900
1263,50,3,0.0,11250,2,0.0,5,4,4,5,3,21,7,7,5,7,4,5,1957,1989,5,7,2,2,2.0,0.0,3,3,5,4.0,4.0,4.0,2.0,0,2.0,0,1104,1104,5,5,1,4.0,684,0,1788,1,0,1,0,5,1,3,6,2,4.0,6.0,1957.0,2.0,1,304,3,120,0,0,0,0,0,0.0,0.0,0.0,0,11,2009,10,6,161500
1264,70,3,60.0,13515,2,2.0,5,4,4,5,3,22,7,7,5,5,6,6,1919,1950,4,7,2,2,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,764,764,5,5,1,4.0,764,0,1824,0,0,1,0,3,1,3,8,1,5.0,2.0,1940.0,2.0,2,520,1,0,0,126,0,0,0,0.0,5.0,0.0,0,7,2007,10,6,180500
1265,120,4,34.0,4060,2,0.0,5,4,4,5,3,13,7,7,2,8,6,5,1998,1999,5,7,9,9,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,266,2.0,0,1139,1405,5,5,1,5.0,0,0,1337,1,0,2,0,2,1,4,8,0,0.0,6.0,1998.0,4.0,2,511,3,144,68,0,0,0,0,0.0,0.0,0.0,0,8,2008,6,5,181000
1266,160,6,35.0,3735,2,0.0,5,4,4,1,3,4,7,7,2,5,7,5,1999,1999,3,7,9,9,4.0,218.0,4,3,4,5.0,4.0,2.0,7.0,450,2.0,0,241,691,5,5,1,5.0,739,0,1452,1,0,2,1,3,1,4,8,0,0.0,2.0,1999.0,2.0,2,506,3,0,34,0,0,0,0,0.0,0.0,0.0,0,3,2006,10,6,183900
1267,190,1,60.0,10120,2,0.0,4,3,4,5,3,8,8,7,4,3,7,4,1910,1950,3,7,2,2,2.0,0.0,2,3,5,4.0,4.0,2.0,2.0,0,2.0,0,925,925,5,3,2,3.0,925,0,1889,0,0,1,1,4,2,3,8,1,5.0,2.0,1960.0,2.0,1,308,1,0,0,264,0,0,0,0.0,4.0,0.0,0,1,2007,10,6,122000
1268,20,3,89.0,13214,2,0.0,4,2,4,5,3,2,7,7,5,8,9,5,2008,2009,3,7,4,12,2.0,0.0,5,3,4,6.0,4.0,5.0,2.0,0,2.0,0,2002,2002,5,5,1,5.0,0,0,2018,0,0,2,0,3,1,5,8,1,5.0,6.0,2009.0,4.0,3,746,3,144,76,0,0,0,0,0.0,0.0,0.0,0,5,2010,10,6,378500
1269,50,3,0.0,14100,2,0.0,4,4,4,5,2,19,7,7,5,7,8,9,1935,1997,5,7,4,4,4.0,632.0,3,4,5,4.0,4.0,3.0,4.0,192,2.0,0,536,728,5,5,1,5.0,1479,0,3447,0,0,3,1,4,1,4,8,2,5.0,4.0,1982.0,2.0,3,1014,3,314,12,0,0,0,0,0.0,3.0,0.0,0,5,2008,10,6,381000
1270,50,3,78.0,11344,2,0.0,5,4,4,5,3,13,8,7,5,7,5,5,1958,1958,5,7,9,9,4.0,180.0,3,3,5,4.0,4.0,2.0,5.0,460,2.0,0,414,874,4,3,1,4.0,650,0,1524,0,0,1,1,3,1,3,8,0,0.0,6.0,1958.0,2.0,1,315,3,0,0,0,0,0,0,0.0,3.0,0.0,0,7,2007,10,6,144000
1271,40,3,0.0,23595,2,0.0,5,1,4,5,1,21,7,7,5,8,7,6,1979,1979,1,2,7,7,2.0,0.0,4,3,4,5.0,4.0,5.0,7.0,1258,2.0,0,74,1332,5,3,1,5.0,192,0,1524,2,0,0,1,0,1,4,8,1,4.0,6.0,1979.0,4.0,2,586,3,268,0,0,0,0,0,0.0,0.0,0.0,0,4,2010,10,6,260000
1272,20,3,0.0,9156,2,0.0,4,4,4,5,3,9,4,7,5,8,6,7,1968,1968,3,7,14,14,2.0,0.0,3,3,5,4.0,4.0,2.0,2.0,0,2.0,0,1489,1489,5,4,1,5.0,0,0,1489,0,0,2,0,3,1,4,8,1,5.0,6.0,1968.0,3.0,2,462,3,0,0,0,0,0,0,0.0,0.0,0.0,0,8,2009,10,6,185750
1273,20,3,0.0,13526,2,0.0,4,4,4,3,3,6,7,7,5,8,5,6,1965,1965,3,7,11,7,4.0,114.0,3,3,5,4.0,4.0,2.0,5.0,560,3.0,375,0,935,5,3,1,5.0,0,0,935,1,0,1,0,3,1,3,8,0,0.0,6.0,1965.0,2.0,1,288,3,180,0,0,0,0,0,0.0,4.0,0.0,0,11,2006,10,6,137000
1274,80,3,124.0,11512,2,0.0,4,4,4,4,3,18,7,7,5,1,6,7,1959,2006,5,7,7,7,4.0,84.0,3,3,5,4.0,4.0,4.0,6.0,719,2.0,0,300,1019,5,4,1,5.0,0,0,1357,1,0,1,0,2,1,5,8,1,5.0,5.0,1959.0,3.0,1,312,3,0,0,0,0,163,0,0.0,5.0,0.0,0,5,2008,10,6,177000
1275,50,3,53.0,5362,2,0.0,5,4,4,4,3,19,7,7,5,7,5,6,1910,2003,5,7,2,1,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,661,661,5,5,1,5.0,589,0,1250,0,0,2,0,3,1,3,8,1,5.0,2.0,1985.0,2.0,2,552,3,242,0,81,0,0,0,0.0,0.0,0.0,0,11,2007,10,6,139000
1276,90,3,95.0,11345,2,0.0,5,4,4,4,3,13,8,7,3,5,5,5,1948,1950,5,4,17,17,1.0,567.0,3,3,5,4.0,4.0,2.0,4.0,220,2.0,0,708,928,5,4,1,4.0,992,0,1920,0,0,2,0,4,2,3,8,0,0.0,2.0,1948.0,2.0,2,400,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2007,10,6,137000
1277,60,3,0.0,12936,2,0.0,4,4,4,3,3,9,7,7,5,5,6,6,1972,1972,5,7,11,7,2.0,0.0,3,3,5,4.0,5.0,2.0,5.0,593,2.0,0,130,723,5,3,1,5.0,660,0,1395,0,1,1,1,3,1,3,8,1,4.0,6.0,1972.0,2.0,2,497,3,294,116,0,0,0,0,0.0,0.0,0.0,0,12,2009,10,6,162000
1278,80,3,0.0,17871,2,0.0,4,4,4,3,3,9,7,7,5,1,6,5,1967,1976,5,7,11,11,4.0,359.0,3,3,5,5.0,4.0,4.0,6.0,528,2.0,0,1152,1680,5,2,1,5.0,0,0,1724,1,0,1,1,3,1,3,8,1,5.0,6.0,1967.0,3.0,2,480,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2009,10,6,197900
1279,60,3,75.0,9473,2,0.0,5,4,4,5,3,20,7,7,5,5,8,5,2002,2002,5,7,3,3,0.0,0.0,4,3,4,5.0,4.0,2.0,7.0,804,2.0,0,324,1128,5,5,1,5.0,903,0,2031,1,0,2,1,3,1,4,8,1,5.0,6.0,2002.0,3.0,2,577,3,0,211,0,0,0,0,0.0,0.0,0.0,0,3,2008,10,6,237000
1280,50,0,60.0,7500,2,0.0,5,4,4,5,3,16,7,7,5,7,4,4,1920,1950,5,7,9,9,2.0,0.0,3,4,5,4.0,4.0,2.0,2.0,0,2.0,0,698,698,5,3,1,4.0,430,0,1128,0,0,1,0,2,1,3,8,0,0.0,2.0,1980.0,3.0,2,528,3,30,0,164,0,0,0,0.0,0.0,0.0,0,4,2010,6,5,68400
1281,20,3,67.0,9808,2,0.0,4,4,4,5,3,20,7,7,5,8,7,5,2002,2002,5,7,3,3,4.0,110.0,4,3,4,5.0,4.0,2.0,7.0,788,2.0,0,785,1573,5,5,1,5.0,0,0,1573,1,0,2,0,3,1,4,8,0,0.0,6.0,2002.0,3.0,2,544,3,0,72,0,0,0,0,0.0,0.0,0.0,0,3,2009,10,6,227000
1282,20,3,50.0,8049,2,0.0,4,4,4,3,3,2,7,7,5,8,7,5,1990,1990,3,7,11,11,4.0,54.0,3,3,5,5.0,4.0,2.0,6.0,1053,2.0,0,256,1309,5,3,1,5.0,0,0,1339,1,0,2,0,2,1,3,8,1,4.0,6.0,1990.0,4.0,2,484,3,0,58,0,0,90,0,0.0,0.0,0.0,0,7,2006,10,6,180000
1283,20,3,61.0,8800,2,0.0,4,4,4,5,3,20,7,7,5,8,5,7,1977,2008,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,3.0,3.0,532,4.0,144,364,1040,5,3,1,5.0,0,0,1040,0,0,2,0,3,1,4,8,0,0.0,2.0,1977.0,2.0,2,484,3,0,0,0,0,288,0,0.0,0.0,0.0,0,9,2009,10,6,150500
1284,90,3,94.0,9400,2,0.0,5,1,4,4,3,14,7,7,3,5,6,5,1971,1971,2,7,9,1,2.0,0.0,3,3,5,4.0,4.0,4.0,2.0,0,2.0,0,912,912,5,3,1,5.0,912,0,1824,0,0,2,2,4,2,3,8,0,0.0,0.0,0.0,0.0,0,0,3,128,0,0,0,0,0,0.0,0.0,0.0,0,4,2010,10,6,139000
