,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1238,1239,20,3,63.0,13072,2,,5,4,4,5,3,5,1,7,5,8,6,5,2005,2005,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,1141,1141,5,5,1,5.0,1141,0,0,1141,0,0,1,1,3,1,3,6,8,0,,2.0,2005.0,2.0,2,484,4.0,4.0,3,0,0,0,0,0,0,,,,0,3,2006,10,5,142500
1239,1240,20,3,64.0,9037,2,,4,2,4,5,3,2,7,7,5,8,8,5,2006,2006,3,7,3,3,4.0,32.0,4,3,4,5.0,4.0,4.0,7.0,428,2.0,0,1048,1476,5,5,1,5.0,1484,0,0,1484,0,0,2,0,2,1,5,6,8,1,5.0,6.0,2006.0,3.0,2,472,4.0,4.0,3,120,33,0,0,0,0,,,,0,12,2007,10,6,265900
1240,1241,60,3,65.0,8158,2,,5,4,4,5,3,20,7,7,5,5,7,5,2003,2003,5,7,3,3,4.0,252.0,4,3,4,5.0,4.0,2.0,7.0,550,2.0,0,334,884,5,5,1,5.0,884,884,0,1768,1,0,2,1,3,1,4,8,8,0,,6.0,2003.0,3.0,2,543,4.0,4.0,3,0,63,0,0,0,0,,,,0,7,2008,10,6,224900
1241,1242,20,3,83.0,9849,2,,5,4,4,5,3,4,7,7,5,8,7,6,2007,2007,3,7,3,3,1.0,0.0,4,3,4,5.0,4.0,4.0,2.0,0,2.0,0,1689,1689,5,5,1,5.0,1689,0,0,1689,0,0,2,0,3,1,4,7,8,0,,6.0,2007.0,3.0,3,954,4.0,4.0,3,0,56,0,0,0,0,,,,0,6,2007,7,1,248328
1242,1243,85,3,85.0,10625,2,,5,4,4,5,3,9,7,7,5,2,7,6,1974,1974,5,7,7,7,4.0,81.0,3,3,5,5.0,4.0,5.0,7.0,885,3.0,168,0,1053,5,3,1,5.0,1173,0,0,1173,1,0,2,0,3,1,4,6,8,2,4.0,6.0,1974.0,3.0,2,528,4.0,4.0,3,0,120,0,0,0,0,,4.0,,0,1,2010,10,2,170000
1243,1244,20,3,107.0,13891,2,,5,4,4,5,3,10,7,7,5,8,10,5,2006,2006,5,7,3,3,,,5,3,4,6.0,5.0,5.0,7.0,1386,2.0,0,690,2076,5,5,1,5.0,2076,0,0,2076,1,0,2,1,2,1,5,7,8,1,5.0,6.0,2006.0,4.0,3,850,4.0,4.0,3,216,229,0,0,0,0,,,,0,9,2006,7,1,465000
1244,1245,70,3,,11435,2,,4,2,4,4,2,19,7,7,5,5,8,7,1929,1950,5,7,14,4,2.0,0.0,3,3,4,5.0,4.0,2.0,2.0,0,2.0,0,792,792,5,2,1,5.0,792,725,0,1517,0,0,1,0,3,1,4,7,8,2,5.0,2.0,1931.0,2.0,2,400,4.0,4.0,3,0,0,0,0,0,0,,,,0,6,2006,10,6,230000
1245,1246,80,3,78.0,12090,2,,5,4,4,5,3,9,7,7,5,1,6,7,1984,2003,3,7,3,3,4.0,74.0,3,3,5,5.0,4.0,2.0,2.0,0,2.0,0,585,585,5,5,1,5.0,1140,728,0,1868,0,0,3,1,3,1,3,7,8,1,4.0,4.0,1984.0,4.0,2,477,4.0,4.0,3,268,112,0,0,147,0,,,,0,1,2007,10,5,178000
1246,1247,60,6,65.0,8125,2,,5,4,4,5,3,4,7,7,5,5,7,5,2005,2006,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,756,756,5,5,1,5.0,756,797,0,1553,0,0,2,1,3,1,4,6,8,0,,6.0,2005.0,3.0,2,615,4.0,4.0,3,0,45,0,0,0,0,,,,0,3,2006,7,1,186500
1247,1248,80,3,,12328,2,,4,4,4,5,3,14,7,7,5,1,6,5,1976,1976,5,7,11,11,4.0,335.0,3,3,5,4.0,4.0,4.0,7.0,539,2.0,0,473,1012,5,3,1,5.0,1034,0,0,1034,1,0,1,0,3,1,3,6,8,0,,6.0,1976.0,2.0,3,888,4.0,4.0,3,0,0,0,0,0,0,,,,0,5,2010,10,6,169900
1248,1249,75,1,60.0,9600,2,3.0,5,4,4,5,3,8,7,7,5,3,6,5,1917,1950,5,7,17,17,2.0,0.0,3,3,6,5.0,4.0,2.0,4.0,319,2.0,0,416,735,2,2,2,5.0,1134,924,0,2058,0,0,1,1,3,1,3,8,8,1,5.0,2.0,1950.0,2.0,2,396,3.0,3.0,2,0,0,259,0,0,0,,,,0,4,2008,10,6,129500
1249,1250,20,3,60.0,7200,2,,5,4,4,5,3,NAmes,7,7,5,8,5,7,1950,1950,5,7,9,9,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,534,4.0,96,246,876,5,3,1,5.0,988,0,0,988,0,0,1,0,3,1,3,6,8,0,,6.0,1950.0,2.0,1,276,4.0,4.0,3,0,80,0,0,0,0,,,,0,5,2007,10,6,119000
1250,1251,20,3,93.0,11160,2,,5,4,4,4,3,NAmes,7,7,5,8,7,5,1968,1968,3,7,14,14,2.0,0.0,4,3,5,4.0,4.0,2.0,6.0,1065,2.0,0,1045,2110,5,5,1,5.0,2110,0,0,2110,1,0,2,1,3,1,5,8,8,2,4.0,6.0,1968.0,4.0,2,522,4.0,4.0,3,0,0,0,0,0,0,,,,0,4,2010,10,6,244000
1251,1252,120,3,,3136,2,,4,4,4,4,3,10,7,7,2,8,7,5,2003,2003,5,7,3,Wd Shng,1.0,163.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,1405,1405,5,5,1,5.0,1405,0,0,1405,0,0,2,0,2,1,4,6,8,1,5.0,6.0,2003.0,3.0,2,478,4.0,4.0,3,148,36,0,0,0,0,,,,0,3,2006,10,6,171750
1252,1253,20,3,62.0,9858,2,,5,4,4,5,3,14,7,7,5,8,5,6,1968,1968,5,7,11,11,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,510,2.0,0,354,864,5,3,1,5.0,874,0,0,874,1,0,1,0,3,1,3,5,8,0,,6.0,1968.0,3.0,1,288,4.0,4.0,3,33,0,0,0,0,0,,3.0,3.0,600,11,2009,10,6,130000
1253,1254,60,3,,17542,2,,4,4,4,5,3,1,7,7,5,5,7,7,1974,2003,5,7,2,2,2.0,0.0,4,3,5,4.0,4.0,5.0,3.0,125,6.0,1031,36,1192,5,3,1,5.0,1516,651,0,2167,1,0,2,1,3,1,4,9,8,2,5.0,6.0,1974.0,3.0,2,518,4.0,4.0,3,220,47,0,0,0,0,,4.0,,0,7,2007,10,6,294000
1254,1255,60,3,60.0,6931,2,,5,4,4,5,3,18,7,7,5,5,7,5,2003,2004,5,7,3,3,1.0,92.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,746,746,5,5,1,5.0,760,896,0,1656,0,0,2,1,3,1,4,7,8,1,5.0,4.0,2003.0,4.0,2,397,4.0,4.0,3,178,128,0,0,0,0,,,,0,7,2008,10,6,165400
1255,1256,50,1,52.0,6240,2,,5,4,4,5,3,22,7,7,5,7,6,6,1931,1950,5,7,2,2,2.0,0.0,3,3,6,4.0,3.0,2.0,3.0,425,2.0,0,459,884,5,3,1,4.0,959,408,0,1367,0,0,1,0,3,1,3,6,8,1,5.0,2.0,1978.0,2.0,1,560,4.0,4.0,3,0,0,0,0,120,0,,,,0,11,2007,10,6,127500
1256,1257,20,3,91.0,14303,2,,4,4,4,4,3,12,7,7,5,8,8,5,1994,1994,3,7,11,11,4.0,554.0,4,3,4,5.0,4.0,5.0,7.0,1314,2.0,0,672,1986,5,5,1,5.0,1987,0,0,1987,1,0,2,0,2,1,4,7,8,1,4.0,6.0,1994.0,4.0,2,691,4.0,4.0,3,262,36,0,0,0,0,,,,0,8,2008,10,6,301500
1257,1258,30,3,56.0,4060,2,,5,4,4,4,3,18,8,7,5,8,5,8,1922,1950,5,7,2,2,2.0,0.0,3,3,4,3.0,4.0,2.0,2.0,0,2.0,0,864,864,5,5,1,5.0,864,0,0,864,0,0,1,0,2,1,3,4,8,0,,,,,0,0,,,3,0,96,0,0,0,0,,,,0,7,2009,10,6,99900
1258,1259,80,3,59.0,9587,2,,4,4,4,5,3,17,7,7,5,1,7,5,2005,2005,5,7,3,3,1.0,182.0,4,3,4,5.0,4.0,5.0,7.0,655,2.0,0,201,856,5,5,1,5.0,1166,0,0,1166,1,0,2,0,2,1,4,5,8,0,,6.0,2005.0,4.0,2,400,4.0,4.0,3,212,0,0,0,0,0,,,,0,7,2008,10,6,190000
1259,1260,20,3,65.0,9750,2,,5,4,4,2,3,NAmes,7,7,5,8,6,8,1969,1969,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,2.0,6.0,602,3.0,438,14,1054,5,4,1,5.0,1054,0,0,1054,1,0,1,1,3,1,3,6,8,0,,6.0,1969.0,2.0,2,460,4.0,4.0,3,180,0,0,0,80,0,,,,0,7,2008,10,6,151000
1260,1261,60,3,,24682,2,,2,4,4,3,3,17,5,7,5,5,6,5,1999,1999,5,7,3,3,2.0,0.0,3,3,4,5.0,4.0,2.0,2.0,0,2.0,0,841,841,5,5,1,5.0,892,783,0,1675,0,0,2,1,3,1,3,7,8,1,4.0,4.0,1999.0,4.0,2,502,4.0,4.0,3,0,103,0,0,0,0,,,,0,6,2009,10,6,181000
1261,1262,20,3,80.0,9600,2,,5,4,4,5,3,NAmes,7,7,5,8,5,6,1956,1956,3,7,9,9,2.0,0.0,3,3,5,4.0,4.0,2.0,4.0,504,2.0,0,546,1050,5,4,1,5.0,1050,0,0,1050,0,0,1,0,2,1,3,5,8,0,,6.0,1956.0,2.0,1,338,4.0,4.0,3,0,0,0,0,0,0,,,,0,6,2009,10,6,128900
1262,1263,50,3,,11250,2,,5,4,4,5,3,21,7,7,5,7,4,5,1957,1989,5,7,2,2,2.0,0.0,3,3,5,4.0,4.0,4.0,2.0,0,2.0,0,1104,1104,5,5,1,4.0,1104,684,0,1788,1,0,1,0,5,1,3,8,6,2,4.0,6.0,1957.0,2.0,1,304,4.0,4.0,3,120,0,0,0,0,0,,,,0,11,2009,10,6,161500
1263,1264,70,3,60.0,13515,2,2.0,5,4,4,5,3,22,7,7,5,5,6,6,1919,1950,4,7,2,2,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,764,764,5,5,1,4.0,1060,764,0,1824,0,0,1,0,3,1,3,8,8,1,5.0,2.0,1940.0,2.0,2,520,4.0,4.0,1,0,0,126,0,0,0,,5.0,,0,7,2007,10,6,180500
1264,1265,120,4,34.0,4060,2,,5,4,4,5,3,NAmes,7,7,2,8,6,5,1998,1999,5,7,9,9,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,266,2.0,0,1139,1405,5,5,1,5.0,1337,0,0,1337,1,0,2,0,2,1,4,5,8,0,,6.0,1998.0,4.0,2,511,4.0,4.0,3,144,68,0,0,0,0,,,,0,8,2008,6,5,181000
1265,1266,160,6,35.0,3735,2,,5,4,4,1,3,4,7,7,2,5,7,5,1999,1999,3,7,9,9,4.0,218.0,4,3,4,5.0,4.0,2.0,7.0,450,2.0,0,241,691,5,5,1,5.0,713,739,0,1452,1,0,2,1,3,1,4,6,8,0,,2.0,1999.0,2.0,2,506,4.0,4.0,3,0,34,0,0,0,0,,,,0,3,2006,10,6,183900
1266,1267,190,1,60.0,10120,2,,4,3,4,5,3,8,8,7,2fmCon,3,7,4,1910,1950,3,7,2,2,2.0,0.0,2,3,5,4.0,4.0,2.0,2.0,0,2.0,0,925,925,5,3,2,3.0,964,925,0,1889,0,0,1,1,4,2,3,9,8,1,5.0,2.0,1960.0,2.0,1,308,4.0,4.0,1,0,0,264,0,0,0,,4.0,,0,1,2007,10,6,122000
1267,1268,20,3,89.0,13214,2,,4,2,4,5,3,2,7,7,5,8,9,5,2008,2009,3,7,4,CmentBd,2.0,0.0,5,3,4,6.0,4.0,5.0,2.0,0,2.0,0,2002,2002,5,5,1,5.0,2018,0,0,2018,0,0,2,0,3,1,5,10,8,1,5.0,6.0,2009.0,4.0,3,746,4.0,4.0,3,144,76,0,0,0,0,,,,0,5,2010,10,6,378500
1268,1269,50,3,,14100,2,,4,4,4,5,2,19,7,7,5,7,8,9,1935,1997,5,7,4,4,4.0,632.0,3,4,5,4.0,4.0,3.0,4.0,192,2.0,0,536,728,5,5,1,5.0,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,5.0,4.0,1982.0,2.0,3,1014,4.0,4.0,3,314,12,0,0,0,0,,3.0,,0,5,2008,10,6,381000
1269,1270,50,3,78.0,11344,2,,5,4,4,5,3,NAmes,8,7,5,7,5,5,1958,1958,5,7,9,9,4.0,180.0,3,3,5,4.0,4.0,2.0,5.0,460,2.0,0,414,874,4,3,1,4.0,874,650,0,1524,0,0,1,1,3,1,3,7,8,0,,6.0,1958.0,2.0,1,315,4.0,4.0,3,0,0,0,0,0,0,,3.0,,0,7,2007,10,6,144000
1270,1271,40,3,,23595,2,,5,1,4,5,1,21,7,7,5,8,7,6,1979,1979,1,2,7,7,2.0,0.0,4,3,4,5.0,4.0,5.0,7.0,1258,2.0,0,74,1332,5,3,1,5.0,1332,192,0,1524,2,0,0,1,0,1,4,4,8,1,4.0,6.0,1979.0,4.0,2,586,4.0,4.0,3,268,0,0,0,0,0,,,,0,4,2010,10,6,260000
1271,1272,20,3,,9156,2,,4,4,4,5,3,9,4,7,5,8,6,7,1968,1968,3,7,14,14,2.0,0.0,3,3,5,4.0,4.0,2.0,2.0,0,2.0,0,1489,1489,5,4,1,5.0,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,5.0,6.0,1968.0,3.0,2,462,4.0,4.0,3,0,0,0,0,0,0,,,,0,8,2009,10,6,185750
1272,1273,20,3,,13526,2,,4,4,4,3,3,6,7,7,5,8,5,6,1965,1965,3,7,11,7,4.0,114.0,3,3,5,4.0,4.0,2.0,5.0,560,3.0,375,0,935,5,3,1,5.0,935,0,0,935,1,0,1,0,3,1,3,5,8,0,,6.0,1965.0,2.0,1,288,4.0,4.0,3,180,0,0,0,0,0,,4.0,,0,11,2006,10,6,137000
1273,1274,80,3,124.0,11512,2,,4,4,4,4,3,18,7,7,5,1,6,7,1959,2006,5,7,7,7,4.0,84.0,3,3,5,4.0,4.0,4.0,6.0,719,2.0,0,300,1019,5,4,1,5.0,1357,0,0,1357,1,0,1,0,2,1,5,5,8,1,5.0,5.0,1959.0,3.0,1,312,4.0,4.0,3,0,0,0,0,163,0,,5.0,,0,5,2008,10,6,177000
1274,1275,50,3,53.0,5362,2,,5,4,4,4,3,19,7,7,5,7,5,6,1910,2003,5,7,2,Wd Shng,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,661,661,5,5,1,5.0,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,5.0,2.0,1985.0,2.0,2,552,4.0,4.0,3,242,0,81,0,0,0,,,,0,11,2007,10,6,139000
1275,1276,90,3,95.0,11345,2,,5,4,4,4,3,NAmes,8,7,Duplex,5,5,5,1948,1950,5,4,17,17,1.0,567.0,3,3,5,4.0,4.0,2.0,4.0,220,2.0,0,708,928,5,4,1,4.0,928,992,0,1920,0,0,2,0,4,2,3,10,8,0,,2.0,1948.0,2.0,2,400,4.0,3.0,3,0,0,0,0,0,0,,,,0,7,2007,10,6,137000
1276,1277,60,3,,12936,2,,4,4,4,3,3,9,7,7,5,5,6,6,1972,1972,5,7,11,7,2.0,0.0,3,3,5,4.0,5.0,2.0,5.0,593,2.0,0,130,723,5,3,1,5.0,735,660,0,1395,0,1,1,1,3,1,3,6,8,1,4.0,6.0,1972.0,2.0,2,497,4.0,4.0,3,294,116,0,0,0,0,,,,0,12,2009,10,6,162000
1277,1278,80,3,,17871,2,,4,4,4,3,3,9,7,7,5,1,6,5,1967,1976,5,7,11,11,4.0,359.0,3,3,5,5.0,4.0,4.0,6.0,528,2.0,0,1152,1680,5,2,1,5.0,1724,0,0,1724,1,0,1,1,3,1,3,7,8,1,5.0,6.0,1967.0,3.0,2,480,4.0,4.0,3,0,0,0,0,0,0,,,,0,6,2009,10,6,197900
1278,1279,60,3,75.0,9473,2,,5,4,4,5,3,20,7,7,5,5,8,5,2002,2002,5,7,3,3,,,4,3,4,5.0,4.0,2.0,7.0,804,2.0,0,324,1128,5,5,1,5.0,1128,903,0,2031,1,0,2,1,3,1,4,7,8,1,5.0,6.0,2002.0,3.0,2,577,4.0,4.0,3,0,211,0,0,0,0,,,,0,3,2008,10,6,237000
1279,1280,50,C (all),60.0,7500,2,,5,4,4,5,3,16,7,7,5,7,4,4,1920,1950,5,7,9,9,2.0,0.0,3,4,5,4.0,4.0,2.0,2.0,0,2.0,0,698,698,5,3,1,4.0,698,430,0,1128,0,0,1,0,2,1,3,6,8,0,,2.0,1980.0,3.0,2,528,4.0,4.0,3,30,0,164,0,0,0,,,,0,4,2010,6,5,68400
1280,1281,20,3,67.0,9808,2,,4,4,4,5,3,20,7,7,5,8,7,5,2002,2002,5,7,3,3,4.0,110.0,4,3,4,5.0,4.0,2.0,7.0,788,2.0,0,785,1573,5,5,1,5.0,1573,0,0,1573,1,0,2,0,3,1,4,6,8,0,,6.0,2002.0,3.0,2,544,4.0,4.0,3,0,72,0,0,0,0,,,,0,3,2009,10,6,227000
1281,1282,20,3,50.0,8049,2,,4,4,4,3,3,2,7,7,5,8,7,5,1990,1990,3,7,11,11,4.0,54.0,3,3,5,5.0,4.0,2.0,6.0,1053,2.0,0,256,1309,5,3,1,5.0,1339,0,0,1339,1,0,2,0,2,1,3,6,8,1,4.0,6.0,1990.0,4.0,2,484,5.0,5.0,3,0,58,0,0,90,0,,,,0,7,2006,10,6,180000
1282,1283,20,3,61.0,8800,2,,4,4,4,5,3,20,7,7,5,8,5,7,1977,2008,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,3.0,3.0,532,4.0,144,364,1040,5,3,1,5.0,1040,0,0,1040,0,0,2,0,3,1,4,5,8,0,,2.0,1977.0,2.0,2,484,4.0,4.0,3,0,0,0,0,288,0,,,,0,9,2009,10,6,150500
1283,1284,90,3,94.0,9400,2,,5,1,4,4,3,14,7,7,Duplex,5,6,5,1971,1971,2,7,9,Wd Shng,2.0,0.0,3,3,5,4.0,4.0,4.0,2.0,0,2.0,0,912,912,5,3,1,5.0,912,912,0,1824,0,0,2,2,4,2,3,8,8,0,,,,,0,0,,,3,128,0,0,0,0,0,,,,0,4,2010,10,6,139000
1284,1285,50,3,50.0,9638,2,,5,4,4,5,3,7,8,7,5,7,6,7,1919,1990,5,7,2,Wd Shng,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,804,804,5,5,1,5.0,1699,748,0,2447,0,0,2,0,4,1,4,10,6,1,5.0,2.0,1969.0,2.0,1,336,4.0,4.0,3,272,0,42,0,116,0,,,,0,3,2010,10,6,169000
1285,1286,50,1,50.0,6000,2,,5,4,4,5,3,22,7,7,5,7,6,6,1939,1950,5,7,9,9,2.0,0.0,3,2,5,4.0,4.0,2.0,2.0,0,2.0,0,780,780,5,5,1,3.0,825,587,0,1412,0,0,1,0,4,1,3,6,8,1,5.0,2.0,1939.0,2.0,1,280,4.0,4.0,3,45,0,0,0,0,0,,,,0,5,2009,10,6,132500
1286,1287,20,3,,9790,2,,5,4,4,5,3,9,8,7,5,8,6,5,1963,1963,3,7,11,11,4.0,451.0,3,3,5,4.0,4.0,2.0,6.0,569,4.0,81,678,1328,5,3,1,5.0,1328,0,0,1328,1,0,1,1,3,1,3,6,8,2,5.0,6.0,1963.0,2.0,2,528,4.0,4.0,3,0,26,0,0,0,0,,,,0,6,2010,10,6,143000
1287,1288,20,3,,36500,2,,4,1,4,5,2,21,7,7,5,8,5,5,1964,1964,5,7,2,2,5.0,621.0,3,4,5,4.0,4.0,4.0,4.0,812,2.0,0,812,1624,5,2,1,5.0,1582,0,0,1582,0,1,2,0,4,1,3,7,8,0,,6.0,1964.0,2.0,2,390,4.0,4.0,1,168,198,0,0,0,0,,,,0,6,2006,10,6,190000
1288,1289,120,3,40.0,5664,2,,4,4,4,5,3,3,7,7,2,8,8,5,2000,2000,5,7,12,CmentBd,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,1158,2.0,0,343,1501,5,5,1,5.0,1659,0,0,1659,1,0,2,0,2,1,5,5,8,1,6.0,6.0,2000.0,4.0,2,499,4.0,4.0,3,212,59,0,0,0,0,,,,0,10,2009,10,6,278000
1289,1290,60,3,86.0,11065,2,,4,4,4,5,3,10,7,7,5,5,8,5,2006,2006,5,7,3,3,1.0,788.0,4,3,4,5.0,4.0,3.0,2.0,0,2.0,0,1085,1085,5,5,1,5.0,1120,850,0,1970,0,0,2,1,3,1,5,8,8,1,5.0,4.0,2006.0,4.0,3,753,4.0,4.0,3,177,74,0,0,0,0,,,,0,10,2006,7,1,281000
1290,1291,80,3,,14112,2,,4,4,4,4,3,NAmes,7,7,5,1,5,7,1964,1964,3,7,2,11,4.0,86.0,3,3,4,4.0,4.0,4.0,7.0,1014,2.0,0,138,1152,5,3,1,5.0,1152,0,0,1152,1,0,1,0,3,1,3,6,8,1,5.0,6.0,1964.0,3.0,2,484,4.0,4.0,3,227,0,0,0,0,0,,,,0,4,2010,10,6,180500
1291,1292,160,1,21.0,1680,2,,5,4,4,5,3,23,7,7,Twnhs,5,5,7,1972,1972,5,7,12,CmentBd,4.0,268.0,3,3,5,4.0,4.0,2.0,6.0,231,2.0,0,399,630,5,3,1,5.0,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,,2.0,1972.0,2.0,1,264,4.0,4.0,3,185,0,0,0,0,0,,,,0,2,2009,10,6,119500
1292,1293,70,1,60.0,6600,2,,5,4,4,4,3,8,7,7,5,5,5,4,1892,1965,5,7,2,2,2.0,0.0,3,3,2,4.0,4.0,2.0,2.0,0,2.0,0,994,994,5,3,2,5.0,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,,6.0,1985.0,3.0,1,432,4.0,4.0,3,0,287,0,0,0,0,,,,0,12,2009,10,6,107500
1293,1294,60,3,78.0,10140,2,,5,4,4,5,3,9,7,7,5,5,7,5,1976,1976,5,7,11,11,2.0,0.0,3,3,4,5.0,4.0,2.0,7.0,194,2.0,0,638,832,5,3,1,5.0,832,832,0,1664,0,0,2,1,4,1,3,8,8,1,4.0,6.0,1976.0,3.0,2,528,4.0,4.0,3,0,28,0,0,259,0,,3.0,,0,3,2006,10,6,162900
1294,1295,20,3,60.0,8172,2,,5,4,4,5,3,18,7,7,5,8,5,7,1955,1990,3,7,1,7,2.0,0.0,3,3,5,4.0,4.0,2.0,4.0,167,2.0,0,697,864,5,3,1,5.0,864,0,0,864,1,0,1,0,2,1,3,5,8,0,,2.0,1957.0,2.0,2,572,4.0,4.0,1,0,0,0,0,0,0,,,,0,4,2006,10,6,115000
1295,1296,20,3,70.0,8400,2,,5,4,4,5,3,NAmes,8,7,5,8,5,5,1968,1968,3,7,11,11,4.0,168.0,3,3,5,4.0,4.0,4.0,5.0,1016,2.0,0,36,1052,5,4,1,5.0,1052,0,0,1052,1,0,1,1,3,1,3,5,8,0,,6.0,1968.0,3.0,1,288,4.0,4.0,3,356,0,0,0,0,0,,3.0,,0,11,2006,10,6,138500
1296,1297,20,3,80.0,8700,2,,5,4,4,5,3,NAmes,7,7,5,8,5,6,1963,1963,3,7,9,9,4.0,148.0,3,4,5,4.0,4.0,3.0,6.0,776,2.0,0,344,1120,5,4,1,5.0,1128,0,0,1128,1,0,2,0,3,1,3,6,8,0,,6.0,1963.0,3.0,2,525,4.0,4.0,3,192,20,123,0,0,0,,4.0,,0,12,2008,10,6,155000
1297,1298,180,1,35.0,3675,2,,5,4,4,5,3,18,7,7,2,2,6,5,2005,2006,5,7,3,3,4.0,82.0,3,3,4,5.0,4.0,5.0,7.0,547,2.0,0,0,547,5,4,1,5.0,1072,0,0,1072,1,0,2,0,2,1,3,5,8,0,,5.0,2005.0,4.0,2,525,4.0,4.0,3,0,44,0,0,0,0,,,,0,6,2006,7,1,140000
1298,1299,60,3,313.0,63887,2,,2,3,4,4,3,18,8,7,5,5,10,5,2008,2008,3,8,4,4,1.0,796.0,5,3,4,6.0,4.0,5.0,7.0,5644,2.0,0,466,6110,5,5,1,5.0,4692,950,0,5642,2,0,2,1,3,1,5,12,8,3,5.0,6.0,2008.0,4.0,2,1418,4.0,4.0,3,214,292,0,0,0,480,4.0,,,0,1,2008,7,1,160000
1299,1300,20,3,75.0,7500,2,,5,4,4,5,3,NAmes,7,7,5,8,5,7,1959,1994,3,7,14,14,2.0,0.0,3,3,5,4.0,4.0,2.0,3.0,340,4.0,906,0,1246,5,5,1,5.0,1246,0,0,1246,1,0,1,1,3,1,4,6,8,0,,6.0,1959.0,3.0,1,305,4.0,4.0,3,218,0,0,0,0,0,,5.0,,0,5,2010,10,6,154000
1300,1301,60,3,,10762,2,,4,4,4,3,3,17,7,7,5,5,7,5,1999,1999,5,7,3,3,2.0,344.0,4,3,4,5.0,4.0,2.0,7.0,694,2.0,0,284,978,5,5,1,5.0,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,4.0,6.0,1999.0,4.0,2,490,4.0,4.0,3,0,0,0,0,0,0,,,,0,5,2009,10,6,225000
1301,1302,70,3,,7500,2,,4,3,4,5,3,19,7,7,5,5,6,7,1942,1950,5,7,2,2,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,547,2.0,0,224,771,5,2,1,5.0,753,741,0,1494,0,0,1,0,3,1,4,7,8,2,5.0,6.0,1942.0,2.0,1,213,4.0,4.0,2,0,0,0,0,224,0,,,,0,11,2009,10,6,177500
1302,1303,60,3,92.0,10120,2,,5,4,4,5,3,12,7,7,5,5,8,5,1994,1994,3,7,3,3,4.0,391.0,4,3,4,5.0,4.0,2.0,7.0,740,2.0,0,425,1165,5,5,1,5.0,1203,1323,0,2526,1,0,2,1,4,1,4,8,8,1,4.0,6.0,1994.0,3.0,3,844,4.0,4.0,3,309,78,0,0,0,0,,,,0,12,2006,10,6,290000
1303,1304,20,3,73.0,8688,2,,5,4,4,5,3,4,7,7,5,8,7,5,2005,2005,5,7,3,3,4.0,228.0,4,3,4,5.0,4.0,4.0,2.0,0,2.0,0,1616,1616,5,5,1,5.0,1616,0,0,1616,0,0,2,0,3,1,4,7,8,0,,6.0,2005.0,3.0,3,834,4.0,4.0,3,208,59,0,0,0,0,,,,0,4,2006,10,6,232000
1304,1305,160,1,32.0,3363,2,,5,4,4,5,3,18,7,7,2,5,7,5,2004,2004,5,7,3,3,1.0,117.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,976,976,5,5,1,5.0,976,732,0,1708,0,0,2,0,3,1,4,7,4,0,,2.0,2004.0,2.0,2,380,4.0,4.0,3,0,40,0,0,0,0,,,,0,4,2006,10,6,130000
